3231,東証1部,野村不動産ホールディングス(株)
3232,名証1部,三重交通グループホールディングス(株)
3236,東証JQS,(株)プロパスト
3237,マザーズ,(株)イントランス
3238,東証2部,セントラル総合開発(株)
3241,東証JQS,(株)ウィル
3242,東証JQS,(株)アーバネットコーポレーション
3244,東証JQS,サムティ(株)
3245,マザーズ,(株)ディア・ライフ
3246,東証JQS,(株)コーセーアールイー
3248,マザーズ,(株)アールエイジ
3250,東証JQS,(株)エー・ディー・ワークス
3251,マザーズ,(株)駐車場綜合研究所
3252,名証2部,日本商業開発(株)
3254,東証1部,(株)プレサンスコーポレーション
3258,東証1部,常和ホールディングス(株)
3260,名古屋セ,(株)エスポア
3261,福岡Q,(株)グランディーズ
3264,東証JQS,(株)アスコット
3266,東証JQS,(株)ファンドクリエーショングループ
3271,東証2部,(株)ＴＨＥグローバル社
3275,東証JQS,ハウスコム(株)
3276,東証2部,日本管理センター(株)
3277,東証2部,(株)サンセイランディック
3280,マザーズ,(株)エストラスト
3284,東証1部,(株)フージャースホールディングス
3286,マザーズ,トラストホールディングス(株)
3288,東証1部,(株)オープンハウス
3289,東証1部,東急不動産ホールディングス(株)
3291,東証1部,飯田グループホールディングス(株)
3293,東証JQS,アズマハウス(株)
3294,東証JQS,(株)イーグランド
3297,東証JQS,(株)東武住販
3299,マザーズ,(株)ムゲンエステート
3302,東証1部,帝国繊維(株)
3306,東証2部,日本製麻(株)
3313,東証1部,ブックオフコーポレーション(株)
3315,東証1部,日本コークス工業(株)
3316,東証JQS,東京日産コンピュータシステム(株)
3317,東証JQS,(株)フライングガーデン
3318,東証JQS,(株)メガネスーパー
3319,マザーズ,(株)ゴルフダイジェスト・オンライン
3320,東証2部,クロスプラス(株)
3321,東証1部,ミタチ産業(株)
3322,東証JQS,アルファグループ(株)
3323,東証JQS,レカム(株)
3325,マザーズ,ケンコーコム(株)
3326,東証JQS,(株)ランシステム
3328,マザーズ,(株)ネットプライスドットコム
3329,東証JQS,東和フードサービス(株)
3331,東証JQS,(株)雑貨屋ブルドッグ
3333,東証1部,(株)あさひ
3341,東証1部,日本調剤(株)
3344,東証JQS,(株)ワンダーコーポレーション
3346,名古屋セ,２１ＬＡＤＹ(株)
3347,マザーズ,(株)トラスト
3349,東証1部,(株)コスモス薬品
3350,東証JQS,(株)レッド・プラネット・ジャパン
3352,東証JQS,(株)バッファロー
3353,東証JQS,(株)メディカル一光
3355,東証2部,クリヤマホールディングス(株)
3356,東証JQS,(株)テリロジー
3358,東証JQS,ワイエスフード(株)
3359,マザーズ,(株)タイセイ
3360,東証1部,シップヘルスケアホールディングス(株)
3361,東証1部,(株)トーエル
3366,東証1部,(株)一六堂
3370,東証JQS,(株)フジタコーポレーション
3371,東証1部,(株)ソフトクリエイトホールディングス
3372,マザーズ,(株)関門海
3374,東証JQS,内外テック(株)
3375,東証JQS,(株)ＺＯＡ
3376,東証JQS,(株)オンリー
3377,東証2部,(株)バイク王＆カンパニー
3382,東証1部,(株)セブン＆アイ・ホールディングス
3383,名古屋セ,(株)ノア
3384,名古屋セ,(株)アークコア
3385,東証2部,(株)薬王堂
3386,東証JQS,コスモ・バイオ(株)
3387,東証1部,(株)クリエイト・レストランツ・ホールディングス
3388,東証2部,明治電機工業(株)
3390,東証JQS,ユニバーサルソリューションシステムズ(株)
3391,東証1部,(株)ツルハホールディングス
3392,東証2部,デリカフーズ(株)
3393,東証1部,スターティア(株)
3394,マザーズ,(株)ネットワークバリューコンポネンツ
3395,東証1部,(株)サンマルクホールディングス
3396,東証1部,(株)フェリシモ
3397,東証1部,(株)トリドール
3398,東証1部,(株)クスリのアオキ
3399,東証JQS,(株)丸千代山岡家
3401,東証1部,帝人(株)
3402,東証1部,東レ(株)
3405,東証1部,(株)クラレ
3407,東証1部,旭化成(株)
3408,東証1部,サカイオーベックス(株)
3409,東証2部,北日本紡績(株)
3420,東証2部,(株)ケー・エフ・シー
3421,東証1部,(株)稲葉製作所
3422,名証2部,(株)丸順
3423,東証JQS,(株)エスイー
3424,東証JQS,ミヤコ(株)
3426,東証JQS,アトムリビンテック(株)
3431,東証1部,宮地エンジニアリンググループ(株)
3433,東証1部,トーカロ(株)
3434,東証1部,(株)アルファ
3435,東証JQS,サンコーテクノ(株)
3436,東証1部,(株)ＳＵＭＣＯ
3437,東証JQS,特殊電極(株)
3439,東証JQS,(株)三ツ知
3440,福岡Q,日創プロニティ(株)
3441,東証JQS,(株)山王
3442,名証2部,(株)ＭＩＥコーポレーション
3443,東証1部,川田テクノロジーズ(株)
3444,東証JQS,(株)菊池製作所
3501,東証1部,住江織物(株)
3512,東証1部,日本フエルト(株)
3513,東証1部,イチカワ(株)
3514,東証1部,日本バイリーン(株)
3515,東証JQS,(株)フジコー
3521,東証1部,エコナックホールディングス(株)
3524,東証1部,日東製網(株)
3526,東証1部,芦森工業(株)
3528,東証2部,(株)グローベルス
3529,東証1部,アツギ(株)
3551,東証1部,ダイニック(株)
3553,東証1部,共和レザー(株)
3569,東証1部,セーレン(株)
3571,東証2部,(株)ソトー
3577,東証1部,東海染工(株)
3578,東証2部,倉庫精練(株)
3580,東証1部,小松精練(株)
3583,東証2部,オーベクス(株)
3587,東証JQS,(株)プリンシバル・コーポレーション
3591,東証1部,(株)ワコールホールディングス
3593,東証1部,(株)ホギメディカル
3597,東証2部,(株)自重堂
3598,東証2部,山喜(株)
3599,東証JQS,(株)コーコス信岡
3600,東証2部,(株)フジックス
3604,東証2部,川本産業(株)
3606,東証1部,(株)レナウン
3607,東証1部,(株)クラウディア
3608,東証1部,(株)ＴＳＩホールディングス
3622,マザーズ,ネットイヤーグループ(株)
3623,マザーズ,ビリングシステム(株)
3624,マザーズ,アクセルマーク(株)
3625,東証JQG,テックファーム(株)
3626,東証1部,ＩＴホールディングス(株)
3627,東証1部,ネオス(株)
3628,マザーズ,(株)データホライゾン
3630,東証1部,(株)電算システム
3632,東証1部,グリー(株)
3633,東証JQS,ＧＭＯペパボ(株)
3634,マザーズ,(株)ソケッツ
3635,東証1部,コーエーテクモホールディングス(株)
3636,東証1部,(株)三菱総合研究所
3639,東証1部,(株)ボルテージ
3640,東証1部,(株)電算
3641,東証JQS,(株)パピレス
3645,マザーズ,日本メディカルネットコミュニケーションズ(株)
3646,マザーズ,(株)駅探
3647,マザーズ,(株)コネクトホールディングス
3648,東証1部,ＡＧＳ(株)
3649,東証JQS,(株)ピーエスシー
3652,マザーズ,(株)ディジタルメディアプロフェッショナル
3653,マザーズ,(株)モルフォ
3654,東証1部,(株)ヒト・コミュニケーションズ
3655,東証1部,(株)ブレインパッド
3656,東証1部,ＫＬａｂ(株)
3657,東証1部,ポールトゥウィン・ピットクルーホールディングス(株)
3658,東証1部,(株)イーブックイニシアティブジャパン
3659,東証1部,(株)ネクソン
3660,東証1部,(株)アイスタイル
3661,東証1部,(株)エムアップ
3662,東証1部,(株)エイチーム
3663,東証2部,アートスパークホールディングス(株)
3664,マザーズ,(株)モブキャスト
3665,マザーズ,(株)エニグモ
3666,東証JQS,(株)テクノスジャパン
3667,東証1部,(株)ｅｎｉｓｈ
3668,東証1部,(株)コロプラ
3669,東証1部,モバイルクリエイト(株)
3670,東証JQS,協立情報通信(株)
3671,マザーズ,ソフトマックス(株)
3672,東証1部,(株)オルトプラス
3673,東証1部,(株)ブロードリーフ
3674,マザーズ,(株)オークファン
3675,マザーズ,(株)クロス・マーケティンググループ
3676,東証1部,(株)ハーツユナイテッドグループ
3677,東証JQS,(株)システム情報
3678,マザーズ,(株)メディアドゥ
3679,マザーズ,(株)じげん
3680,マザーズ,(株)ホットリンク
3681,マザーズ,(株)ブイキューブ
3682,マザーズ,エンカレッジ・テクノロジ(株)
3683,東証JQS,(株)サイバーリンクス
3685,マザーズ,(株)みんなのウェディング
3686,マザーズ,(株)ディー・エル・イー
3687,マザーズ,(株)フィックスターズ
3708,東証1部,特種東海製紙(株)
3710,東証JQS,ジョルダン(株)
3711,東証JQS,(株)創通
3712,マザーズ,(株)情報企画
3715,東証1部,(株)ドワンゴ
3719,東証JQS,(株)ジェクシード
3723,マザーズ,日本ファルコム(株)
3724,東証1部,(株)ベリサーブ
3726,マザーズ,(株)フェヴリナホールディングス
3727,マザーズ,アプリックスＩＰホールディングス(株)
3731,マザーズ,(株)京王ズホールディングス
3733,東証JQS,(株)ソフトウェア・サービス
3734,マザーズ,(株)インテア・ホールディングス
3738,東証1部,(株)ティーガイア
3739,名古屋セ,コムシード(株)
3741,東証JQS,(株)セック
3742,マザーズ,ＩＴｂｏｏｋ(株)
3744,マザーズ,サイオステクノロジー(株)
3747,マザーズ,(株)インタートレード
3750,東証2部,セブンシーズホールディングス(株)
3751,マザーズ,日本アジアグループ(株)
3753,マザーズ,(株)フライトホールディングス
3754,東証JQS,エキサイト(株)
3756,東証1部,(株)豆蔵ホールディングス
3758,東証JQS,(株)アエリア
3760,東証JQS,(株)ケイブ
3762,東証1部,テクマトリックス(株)
3763,東証JQS,(株)プロシップ
3765,東証JQS,ガンホー・オンライン・エンターテイメント(株)
3766,東証JQS,システムズ・デザイン(株)
3768,東証JQS,リスクモンスター(株)
3769,東証1部,ＧＭＯペイメントゲートウェイ(株)
3770,東証1部,(株)ザッパラス
3771,東証JQS,(株)システムリサーチ
3772,マザーズ,ドリームバイザー・ホールディングス(株)
3773,マザーズ,(株)アドバンスト・メディア
3774,東証1部,(株)インターネットイニシアティブ
3775,名古屋セ,(株)ガイアックス
3776,東証JQS,(株)ブロードバンドタワー
3777,東証JQG,(株)ジオネクスト
3778,マザーズ,さくらインターネット(株)
3779,東証JQS,ジェイ・エスコム　ホールディングス(株)
3782,マザーズ,(株)ディー・ディー・エス
3784,東証JQS,(株)ヴィンクス
3785,マザーズ,(株)エイティング
3787,マザーズ,(株)テクノマセマティカル
3788,マザーズ,ＧＭＯクラウド(株)
3790,東証JQS,日本オフィス・システム(株)
3791,東証JQS,(株)ＩＧポート
3793,マザーズ,(株)ドリコム
3794,東証2部,エヌ・デーソフトウェア(株)
3796,マザーズ,(株)いい生活
3798,東証JQS,ＵＬＳグループ(株)
3799,東証2部,キーウェアソリューションズ(株)
3800,東証JQS,(株)ビーエスピー
3802,札幌ア,(株)エコミック
3803,東証JQG,イメージ情報開発(株)
3804,東証JQS,(株)システム　ディ
3807,東証JQG,(株)フィスコ
3808,名古屋セ,(株)オウケイウェイヴ
3810,マザーズ,サイバーステップ(株)
3811,東証1部,(株)ビットアイル
3814,東証JQG,(株)アルファクス・フード・システム
3815,マザーズ,(株)メディア工房
3816,東証JQS,(株)大和コンピューター
3817,東証1部,(株)ＳＲＡホールディングス
3822,東証JQS,(株)Ｍｉｎｏｒｉソリューションズ
3823,マザーズ,(株)アクロディア
3824,福岡Q,メディアファイブ(株)
3825,マザーズ,(株)リミックスポイント
3826,東証1部,(株)システムインテグレータ
3827,マザーズ,ジャパンインベスト・グループ
3828,東証2部,ニフティ(株)
3830,名古屋セ,(株)ギガプライズ
3831,東証1部,(株)パイプドビッツ
3832,東証JQG,(株)Ｔ＆Ｃホールディングス
3834,東証1部,(株)朝日ネット
3835,東証JQS,ｅＢＡＳＥ(株)
3836,東証JQG,(株)アバント
3837,東証JQS,アドソル日進(株)
3839,東証JQS,(株)ＯＤＫソリューションズ
3840,マザーズ,イー・キャッシュ(株)
3841,東証JQS,(株)ジーダット
3842,東証JQG,(株)ネクストジェン
3843,マザーズ,フリービット(株)
3844,東証1部,コムチュア(株)
3845,東証JQS,(株)アイフリークホールディングス
3847,東証JQS,パシフィックシステム(株)
3848,東証JQS,(株)データ・アプリケーション
3849,札幌ア,日本テクノ・ラボ(株)
3850,マザーズ,(株)ＮＴＴデータイントラマート
3851,東証JQS,(株)日本一ソフトウェア
3852,東証JQS,サイバーコム(株)
3853,マザーズ,インフォテリア(株)
3854,東証JQG,(株)アイル
3856,マザーズ,リアルコム(株)
3857,東証JQS,(株)ラック
3858,東証JQS,(株)ユビキタス
3859,東証JQS,シナジーマーケティング(株)
3861,東証1部,王子ホールディングス(株)
3863,東証1部,日本製紙(株)
3864,東証1部,三菱製紙(株)
3865,東証1部,北越紀州製紙(株)
3877,東証1部,中越パルプ工業(株)
3878,東証1部,(株)巴川製紙所
3880,東証1部,大王製紙(株)
3891,東証JQS,ニッポン高度紙工業(株)
3892,東証JQS,(株)岡山製紙
3895,東証JQS,ハビックス(株)
3896,東証2部,阿波製紙(株)
3941,東証1部,レンゴー(株)
3943,福証,大石産業(株)
3944,東証2部,古林紙工(株)
3945,東証2部,スーパーバッグ(株)
3946,東証1部,(株)トーモク
3947,東証2部,ダイナパック(株)
3948,東証JQS,光ビジネスフォーム(株)
3950,東証1部,ザ・パック(株)
3951,東証2部,朝日印刷(株)
3952,名証2部,中央紙器工業(株)
3953,東証JQS,大村紙業(株)
3954,東証JQS,昭和パックス(株)
3955,東証2部,(株)イムラ封筒
3956,東証JQS,国際チャート(株)
4003,東証1部,コープケミカル(株)
4004,東証1部,昭和電工(株)
4005,東証1部,住友化学(株)
4007,東証1部,日本化成(株)
4008,東証1部,住友精化(株)
4021,東証1部,日産化学工業(株)
4022,東証1部,ラサ工業(株)
4023,東証1部,(株)クレハ
4025,東証1部,多木化学(株)
4026,東証2部,神島化学工業(株)
4027,東証1部,テイカ(株)
4028,東証1部,石原産業(株)
4031,東証1部,片倉チッカリン(株)
4033,東証2部,日東エフシー(株)
4041,東証1部,日本曹達(株)
4042,東証1部,東ソー(株)
4043,東証1部,(株)トクヤマ
4044,東証1部,セントラル硝子(株)
4045,東証1部,東亞合成(株)
4046,東証1部,ダイソー(株)
4047,東証1部,関東電化工業(株)
4061,東証1部,電気化学工業(株)
4062,東証1部,イビデン(株)
4063,東証1部,信越化学工業(株)
4064,東証1部,日本カーバイド工業(株)
4078,東証1部,堺化学工業(株)
4080,東証JQS,(株)田中化学研究所
4082,東証2部,第一稀元素化学工業(株)
4088,東証1部,エア・ウォーター(株)
4091,東証1部,大陽日酸(株)
4092,東証1部,日本化学工業(株)
4093,東証2部,東邦アセチレン(株)
4094,東証2部,日本化学産業(株)
4095,東証1部,日本パーカライジング(株)
4097,東証1部,高圧ガス工業(株)
4098,東証1部,チタン工業(株)
4099,東証1部,四国化成工業(株)
4100,東証1部,戸田工業(株)
4102,東証2部,丸尾カルシウム(株)
4107,東証2部,伊勢化学工業(株)
4109,東証1部,ステラ　ケミファ(株)
4112,東証1部,保土谷化学工業(株)
4113,東証2部,田岡化学工業(株)
4114,東証1部,(株)日本触媒
4115,東証2部,本州化学工業(株)
4116,東証1部,大日精化工業(株)
4117,東証2部,川崎化成工業(株)
4118,東証1部,(株)カネカ
4119,東証2部,日本ピグメント(株)
4120,東証2部,スガイ化学工業(株)
4151,東証1部,協和発酵キリン(株)
4182,東証1部,三菱ガス化学(株)
4183,東証1部,三井化学(株)
4185,東証1部,ＪＳＲ(株)
4186,東証1部,東京応化工業(株)
4187,東証1部,大阪有機化学工業(株)
4188,東証1部,(株)三菱ケミカルホールディングス
4201,東証1部,日本合成化学工業(株)
4202,東証1部,(株)ダイセル
4203,東証1部,住友ベークライト(株)
4204,東証1部,積水化学工業(株)
4205,東証1部,日本ゼオン(株)
4206,東証1部,アイカ工業(株)
4208,東証1部,宇部興産(株)
4212,東証1部,積水樹脂(株)
4215,東証1部,タキロン(株)
4216,東証1部,旭有機材工業(株)
4217,東証1部,日立化成(株)
4218,東証1部,ニチバン(株)
4220,東証1部,リケンテクノス(株)
4221,東証1部,大倉工業(株)
4222,東証2部,児玉化学工業(株)
4224,東証2部,ロンシール工業(株)
4228,東証1部,積水化成品工業(株)
4229,東証1部,群栄化学工業(株)
4231,東証1部,タイガースポリマー(株)
4234,東証JQS,(株)サンエー化研
4235,東証JQS,第一化成(株)
4237,東証JQS,フジプレアム(株)
4238,東証1部,ミライアル(株)
4239,東証JQS,(株)ポラテクノ
4240,東証JQG,クラスターテクノロジー(株)
4241,東証JQS,(株)アテクト
4242,東証JQS,(株)タカギセイコー
4243,東証JQS,(株)ニックス
4245,東証2部,(株)ダイキアクシス
4246,東証1部,ダイキョーニシカワ(株)
4247,名証2部,ポバール興業(株)
4272,東証1部,日本化薬(株)
4274,東証JQS,細谷火工(株)
4275,東証1部,カーリットホールディングス(株)
4281,東証JQS,デジタル・アドバタイジング・コンソーシアム(株)
4282,東証1部,イーピーエス(株)
4283,東証1部,パナソニック　インフォメーションシステムズ(株)
4284,東証JQS,(株)ソルクシーズ
4286,東証JQS,(株)レッグス
4287,東証JQS,(株)ジャストプランニング
4288,東証JQS,(株)アズジェント
4290,東証1部,(株)プレステージ・インターナショナル
4291,東証2部,(株)ＪＩＥＣ
4293,東証JQS,(株)セプテーニ・ホールディングス
4295,東証1部,(株)フェイス
4298,東証JQS,(株)プロトコーポレーション
4299,東証2部,(株)ハイマックス
4301,東証1部,(株)アミューズ
4304,東証JQS,(株)Ｅストアー
4307,東証1部,(株)野村総合研究所
4308,マザーズ,(株)Ｊストリーム
4310,東証1部,(株)ドリームインキュベータ
4312,東証1部,サイバネットシステム(株)
4316,東証JQG,(株)ビーマップ
4317,東証JQS,(株)レイ
4318,東証2部,(株)クイック
4319,東証1部,ＴＡＣ(株)
4320,マザーズ,(株)ＣＥホールディングス
4321,東証1部,ケネディクス(株)
4323,東証2部,日本システム技術(株)
4324,東証1部,(株)電通
4326,東証1部,(株)インテージホールディングス
4327,東証JQS,日本エス・エイチ・エル(株)
4331,東証1部,(株)テイクアンドギヴ・ニーズ
4333,東証1部,(株)東邦システムサイエンス
4334,東証JQS,(株)ユークス
4335,東証JQS,(株)アイ・ピー・エス
4336,東証JQS,(株)クリエアナブキ
4337,東証1部,ぴあ(株)
4341,東証2部,西菱電機(株)
4342,東証2部,セコム上信越(株)
4343,東証1部,(株)イオンファンタジー
4344,東証1部,ソースネクスト(株)
4345,東証JQS,(株)シーティーエス
4346,東証1部,(株)ネクシィーズ
4347,東証JQS,ブロードメディア(株)
4348,東証JQS,インフォコム(株)
4349,名証2部,(株)テスク
4350,東証1部,(株)メディカルシステムネットワーク
4351,東証JQS,(株)山田債権回収管理総合事務所
4355,東証JQS,ロングライフホールディング(株)
4356,東証JQS,応用技術(株)
4358,東証1部,(株)ティー・ワイ・オー
4361,東証2部,川口化学工業(株)
4362,東証1部,日本精化(株)
4364,東証2部,マナック(株)
4365,東証JQS,松本油脂製薬(株)
4366,東証2部,ダイトーケミックス(株)
4367,東証2部,広栄化学工業(株)
4368,東証JQS,扶桑化学工業(株)
4369,東証JQS,(株)トリケミカル研究所
4401,東証1部,(株)ＡＤＥＫＡ
4403,東証1部,日油(株)
4404,東証1部,ミヨシ油脂(株)
4406,東証1部,新日本理化(株)
4409,東証2部,東邦化学工業(株)
4410,東証1部,ハリマ化成グループ(株)
4452,東証1部,花王(株)
4461,東証1部,第一工業製薬(株)
4462,東証2部,石原ケミカル(株)
4463,名証2部,日華化学(株)
4464,東証2部,(株)ソフト９９コーポレーション
4465,東証2部,(株)ニイタカ
4471,東証1部,三洋化成工業(株)
4502,東証1部,武田薬品工業(株)
4503,東証1部,アステラス製薬(株)
4506,東証1部,大日本住友製薬(株)
4507,東証1部,塩野義製薬(株)
4508,東証1部,田辺三菱製薬(株)
4512,東証1部,わかもと製薬(株)
4514,東証1部,あすか製薬(株)
4516,東証1部,日本新薬(株)
4517,東証1部,ビオフェルミン製薬(株)
4519,東証1部,中外製薬(株)
4521,東証1部,科研製薬(株)
4523,東証1部,エーザイ(株)
4524,東証2部,森下仁丹(株)
4526,東証2部,理研ビタミン(株)
4527,東証1部,ロート製薬(株)
4528,東証1部,小野薬品工業(株)
4530,東証1部,久光製薬(株)
4531,東証1部,有機合成薬品工業(株)
4534,東証1部,持田製薬(株)
4536,東証1部,参天製薬(株)
4538,東証1部,扶桑薬品工業(株)
4539,東証1部,日本ケミファ(株)
4540,東証1部,(株)ツムラ
4541,東証1部,日医工(株)
4543,東証1部,テルモ(株)
4544,東証1部,みらかホールディングス(株)
4547,東証1部,キッセイ薬品工業(株)
4548,東証1部,生化学工業(株)
4549,東証1部,栄研化学(株)
4550,東証1部,日水製薬(株)
4551,東証1部,鳥居薬品(株)
4552,東証1部,ＪＣＲファーマ(株)
4553,東証1部,東和薬品(株)
4554,東証1部,富士製薬工業(株)
4555,東証1部,沢井製薬(株)
4556,東証JQS,(株)カイノス
4557,東証JQS,(株)医学生物学研究所
4558,東証JQS,(株)中京医薬品
4559,東証1部,ゼリア新薬工業(株)
4563,マザーズ,アンジェス　ＭＧ(株)
4564,マザーズ,オンコセラピー・サイエンス(株)
4565,マザーズ,そーせいグループ(株)
4568,東証1部,第一三共(株)
4569,東証1部,キョーリン製薬ホールディングス(株)
4570,東証JQG,(株)免疫生物研究所
4571,マザーズ,ナノキャリア(株)
4572,東証JQG,カルナバイオサイエンス(株)
4573,東証JQS,(株)アールテック・ウエノ
4574,東証1部,大幸薬品(株)
4575,マザーズ,(株)キャンバス
4576,東証JQG,(株)デ・ウエスタン・セラピテクス研究所
4577,東証1部,ダイト(株)
4578,東証1部,大塚ホールディングス(株)
4579,東証JQG,ラクオリア創薬(株)
4581,東証1部,大正製薬ホールディングス(株)
4582,東証JQG,シンバイオ製薬(株)
4583,マザーズ,(株)カイオム・バイオサイエンス
4584,マザーズ,(株)ジーンテクノサイエンス
4585,マザーズ,(株)ＵＭＮファーマ
4586,マザーズ,(株)メドレックス
4587,マザーズ,ペプチドリーム(株)
4588,マザーズ,オンコリスバイオファーマ(株)
4589,マザーズ,アキュセラ
4611,東証1部,大日本塗料(株)
4612,東証1部,日本ペイント(株)
4613,東証1部,関西ペイント(株)
4615,東証1部,神東塗料(株)
4616,東証2部,川上塗料(株)
4617,東証1部,中国塗料(株)
4619,東証1部,日本特殊塗料(株)
4620,東証1部,藤倉化成(株)
4621,東証2部,ロックペイント(株)
4623,東証2部,(株)アサヒペン
4624,東証2部,イサム塗料(株)
4625,東証JQS,アトミクス(株)
4626,東証1部,太陽ホールディングス(株)
4627,東証JQS,ナトコ(株)
4628,東証JQS,エスケー化研(株)
4629,東証JQS,大伸化学(株)
4631,東証1部,ＤＩＣ(株)
4633,東証1部,サカタインクス(株)
4634,東証1部,東洋インキＳＣホールディングス(株)
4635,東証2部,東京インキ(株)
4636,東証1部,(株)Ｔ＆Ｋ　ＴＯＫＡ
4640,東証JQS,アンドール(株)
4641,東証1部,(株)アルプス技研
4642,東証2部,オリジナル設計(株)
4644,東証JQS,イマジニア(株)
4645,東証JQS,(株)市進ホールディングス
4649,名証2部,大成(株)
4650,東証JQS,(株)ゲオディノス
4651,東証1部,(株)サニックス
4653,東証1部,(株)ダイオーズ
4656,東証JQS,(株)サン・ライフ
4657,東証JQS,(株)環境管理センター
4658,東証1部,日本空調サービス(株)
4659,東証JQS,(株)エイジス
4661,東証1部,(株)オリエンタルランド
4662,東証JQS,(株)フォーカスシステムズ
4664,東証JQS,ＲＳＣ
4665,東証1部,(株)ダスキン
4666,東証1部,パーク２４(株)
4667,東証JQS,アイサンテクノロジー(株)
4668,東証1部,(株)明光ネットワークジャパン
4669,東証JQS,(株)ニッパンレンタル
4671,東証1部,(株)ファルコＳＤホールディングス
4673,東証JQS,川崎地質(株)
4674,東証1部,(株)クレスコ
4676,東証1部,(株)フジ・メディア・ホールディングス
4678,東証1部,(株)秀英予備校
4679,東証1部,(株)田谷
4680,東証1部,(株)ラウンドワン
4681,東証1部,リゾートトラスト(株)
4684,東証1部,(株)オービック
4685,東証JQS,(株)菱友システムズ
4686,東証1部,(株)ジャストシステム
4687,東証1部,ＴＤＣソフトウェアエンジニアリング(株)
4689,東証1部,ヤフー(株)
4690,東証JQS,日本パレットプール(株)
4694,東証1部,(株)ビー・エム・エル
4695,東証2部,(株)マイスターエンジニアリング
4696,東証1部,ワタベウェディング(株)
4699,東証JQS,ウチダエスコ(株)
4704,東証1部,トレンドマイクロ(株)
4705,東証JQS,(株)クリップコーポレーション
4707,東証JQS,(株)キタック
4708,東証1部,(株)もしもしホットライン
4709,東証2部,(株)インフォメーション・ディベロプメント
4712,東証JQS,アドアーズ(株)
4714,東証1部,(株)リソー教育
4716,東証1部,日本オラクル(株)
4718,東証1部,(株)早稲田アカデミー
4719,東証1部,(株)アルファシステムズ
4720,東証JQS,(株)城南進学研究社
4722,東証1部,フューチャーアーキテクト(株)
4725,東証1部,(株)ＣＡＣ　Ｈｏｌｄｉｎｇｓ
4726,東証1部,ソフトバンク・テクノロジー(株)
4728,東証1部,(株)トーセ
4732,東証1部,(株)ユー・エス・エス
4733,東証1部,(株)オービックビジネスコンサルタント
4734,東証JQS,(株)ビーイング
4735,東証2部,(株)京進
4736,東証JQS,日本ラッド(株)
4739,東証1部,伊藤忠テクノソリューションズ(株)
4743,東証1部,(株)アイティフォー
4744,マザーズ,(株)メッツ
4745,東証1部,(株)東京個別指導学院
4746,東証1部,(株)東計電算
4748,東証JQS,(株)構造計画研究所
4750,東証2部,(株)ダイサン
4751,マザーズ,(株)サイバーエージェント
4752,東証JQS,(株)昭和システムエンジニアリング
4754,東証JQS,(株)トスネット
4755,東証1部,楽天(株)
4760,東証JQS,(株)アルファ
4761,東証2部,(株)さくらケーシーエス
4762,東証1部,(株)エックスネット
4763,東証JQS,(株)クリーク・アンド・リバー社
4764,東証JQG,(株)デジタルデザイン
4765,東証JQS,モーニングスター(株)
4766,マザーズ,(株)ピーエイ
4767,東証1部,(株)テー・オー・ダブリュー
4768,東証1部,(株)大塚商会
4769,東証JQS,(株)インフォメーションクリエーティブ
4770,マザーズ,図研エルミック(株)
4771,東証JQS,(株)エフアンドエム
4772,東証JQG,(株)デジタルアドベンチャー
4775,東証1部,総合メディカル(株)
4776,東証1部,サイボウズ(株)
4777,東証JQS,(株)ガーラ
4779,東証1部,ソフトブレーン(株)
4781,東証2部,日本ハウズイング(株)
4783,東証JQS,日本コンピュータ・ダイナミクス(株)
4784,東証JQS,ＧＭＯアドパートナーズ(株)
4792,東証JQS,山田コンサルティンググループ(株)
4793,東証JQS,(株)富士通ビー・エス・シー
4798,東証2部,(株)エル・シー・エーホールディングス
4799,東証1部,(株)アグレックス
4800,東証JQS,オリコン(株)
4801,東証1部,セントラルスポーツ(株)
4809,東証1部,パラカ(株)
4812,東証1部,ＩＳＩＤ
4813,マザーズ,(株)ＡＣＣＥＳＳ
4814,東証JQS,ネクストウェア(株)
4816,東証JQS,東映アニメーション(株)
4819,東証JQS,(株)デジタルガレージ
4820,東証1部,(株)ＥＭシステムズ
4824,マザーズ,(株)メディアシーク
4825,東証1部,(株)ウェザーニューズ
4826,東証1部,(株)ＣＩＪ
4827,福岡Q,ビジネス・ワンホールディングス(株)
4828,東証1部,東洋ビジネスエンジニアリング(株)
4829,東証1部,日本エンタープライズ(株)
4832,東証2部,ＪＦＥシステムズ(株)
4833,東証JQG,(株)ぱど
4834,札証,キャリアバンク(株)
4837,東証JQS,シダックス(株)
4838,東証JQS,(株)スペースシャワーネットワーク
4839,東証1部,(株)ＷＯＷＯＷ
4840,東証JQG,(株)トライアイズ
4842,東証JQS,(株)ＵＳＥＮ
4845,東証2部,(株)フュージョンパートナー
4847,東証JQS,(株)インテリジェント　ウェイブ
4848,東証1部,(株)フルキャストホールディングス
4849,東証JQS,エン・ジャパン(株)
4850,東証1部外国,ダウ・ケミカル
4875,東証JQS,メディシノバ
4901,東証1部,富士フイルムホールディングス(株)
4902,東証1部,コニカミノルタ(株)
4911,東証1部,(株)資生堂
4912,東証1部,ライオン(株)
4914,東証1部,高砂香料工業(株)
4917,東証1部,(株)マンダム
4918,東証JQS,(株)アイビー化粧品
4919,東証1部,(株)ミルボン
4920,東証JQS,(株)日本色材工業研究所
4921,東証1部,(株)ファンケル
4922,東証1部,(株)コーセー
4923,東証1部,コタ(株)
